究 O
的 O
对 O
象 O
也 O
逐 O
渐 O
转 O
向 O
学 B-PER
习 I-PER
者 I-PER
， O
基 O
于 O
数 B-CON
字 I-CON
孪 I-CON
生 I-CON
的 O
学 B-CON
习 I-CON
者 I-CON
建 I-CON
模 I-CON
正 O
朝 O
着 O
建 O
模 O
方 O
式 O
自 O
动 O
化 O
、 O
应 O
用 O
场 O
景 O
多 O
样 O
化 O
、 O
学 O
习 O
者 O
和 O
孪 O
生 O
体 O
共 O
成 O
长 O
的 O
方 O
向 O
演 O
进 O
。 O

学 O
习 O
者 O
孪 O
生 O
体 O
将 O
以 O
多 O
重 O
角 O
色 O
出 O
现 O
在 O
未 O
来 O
教 B-TER
育 I-TER
场 I-TER
景 I-TER
中 O
， O
不 O
仅 O
可 O
以 O
与 O
学 B-PER
习 I-PER
者 I-PER
和 O
教 B-PER
师 I-PER
沟 O
通 O
交 O
流 O
， O
还 O
可 O
以 O
与 O
其 O
他 O
学 O
习 O
者 O
孪 O
生 O
体 O
进 O
行 O
模 O
拟 O
互 O
动 O
， O
进 O
而 O
助 O
推 O
教 B-TER
育 I-TER
生 I-TER
态 I-TER
的 O
重 O
构 O
。 O

胡 B-PER
艺 I-PER
龄 I-PER
， O
常 B-PER
馨 I-PER
予 I-PER
， O
吴 B-PER
忭 I-PER
于 O
2 B-DAT
0 I-DAT
2 I-DAT
1 I-DAT
年 I-DAT
0 I-DAT
3 I-DAT
月 I-DAT
2 I-DAT
0 I-DAT
日 I-DAT
发 O
表 O
了 O
： O
沉 B-TOO
浸 I-TOO
式 I-TOO
虚 I-TOO
拟 I-TOO
现 I-TOO
实 I-TOO
（ I-TOO
I I-TOO
V I-TOO
R I-TOO
） I-TOO
对 O
实 O
验 O
技 O
能 O
迁 O
移 O
的 O
影 O
响 O
： O
学 B-TER
习 I-TER
风 I-TER
格 I-TER
的 O
调 O
节 O
作 O
用 O
。 O

沉 B-TOO
浸 I-TOO
式 I-TOO
虚 I-TOO
拟 I-TOO
实 I-TOO
验 I-TOO
通 O
过 O
模 O
糊 O
真 O
实 O
世 O
界 O
与 O
数 O
字 O
世 O
界 O
之 O
间 O
的 O
界 O
限 O
， O
为 O
学 B-PER
习 I-PER
者 I-PER
塑 O
造 O
了 O
高 O
沉 O
浸 O
感 O
的 O
场 O
景 O
， O
并 O
通 O
过 O
提 O
供 O
视 O
觉 O
、 O
听 O
觉 O
、 O
触 O
觉 O
等 O
多 O
感 O
官 O
通 O
道 O
刺 O
激 O
， O
激 O
活 O
学 B-PER
习 I-PER
者 I-PER
的 O
认 O
知 O
感 O
受 O
。 O

因 O
此 O
， O
探 O
究 O
沉 B-TOO
浸 I-TOO
式 I-TOO
虚 I-TOO
拟 I-TOO
实 I-TOO
验 I-TOO
中 O
不 O
同 O
信 O
息 O
加 O
工 O
模 O
式 O
的 O
学 B-PER
习 I-PER
者 I-PER
的 O
学 B-TER
习 I-TER
行 I-TER
为 I-TER
模 I-TER
式 I-TER
、 O
技 O
能 O
迁 O
移 O
能 O
力 O
， O
有 O
助 O
于 O
理 O
解 O
沉 B-TOO
浸 I-TOO
式 I-TOO
虚 I-TOO
拟 I-TOO
实 I-TOO
验 I-TOO
中 O
深 B-CON
度 I-CON
学 I-CON
习 I-CON
的 O
发 O
生 O
机 O
制 O
。 O

观 O
察 O
与 O
评 O
估 O
不 O
同 O
学 B-TER
习 I-TER
风 I-TER
格 I-TER
的 O
学 B-PER
习 I-PER
者 I-PER
在 O
沉 O
浸 O
式 O
虚 O
拟 O
实 O
验 O
与 O
非 O
沉 O
浸 O
式 O
虚 O
拟 O
实 O
验 O
中 O
的 O
表 O
现 O
， O
使 O
用 O
协 B-TOO
方 I-TOO
差 I-TOO
分 I-TOO
析 I-TOO
以 O
及 O
滞 B-TOO
后 I-TOO
序 I-TOO
列 I-TOO
分 I-TOO
析 I-TOO
法 I-TOO
对 O
学 B-PER
习 I-PER
者 I-PER
技 O
能 O
迁 O
移 O
能 O
力 O
、 O
学 O
习 O
策 O
略 O
的 O
差 O
异 O
分 O
析 O
， O
再 O
对 O
学 B-TER
习 I-TER
风 I-TER
格 I-TER
在 O
其 O
间 O
的 O
调 O
节 O
作 O
用 O
进 O
行 O
深 O
入 O
探 O
讨 O
， O
研 O
究 O
发 O
现 O
： O
（ O
1 O
） O
相 O
比 O
非 O
沉 O
浸 O
式 O
虚 O
拟 O
实 O
验 O
， O
沉 O
浸 O
式 O
虚 O
拟 O
实 O
验 O
更 O
有 O
助 O
于 O
培 O
养 O
学 B-PER
习 I-PER
者 I-PER
的 O
技 O
能 O
迁 O
移 O
能 O
力 O
； O

（ O
2 O
） O
学 B-TER
习 I-TER
风 I-TER
格 I-TER
调 O
节 O
了 O
沉 O
浸 O
式 O
虚 O
拟 O
实 O
验 O
对 O
技 O
能 O
迁 O
移 O
能 O
力 O
的 O
影 O
响 O
， O
沉 B-PER
思 I-PER
型 I-PER
学 I-PER
习 I-PER
者 I-PER
从 O
非 O
沉 O
浸 O
环 O
境 O
到 O
沉 O
浸 O
式 O
环 O
境 O
中 O
迁 B-TOO
移 I-TOO
能 I-TOO
力 I-TOO
提 I-TOO
升 I-TOO
较 O
低 O
， O
而 B-PER
活 I-PER
跃 I-PER
型 I-PER
学 I-PER
习 I-PER
者 O
的 O
能 O
力 O
提 O
升 O
更 O
为 O
显 O
著 O
； O

（ O
3 O
） O
行 O
为 O
序 O
列 O
分 O
析 O
显 O
示 O
， B-PER
活 I-PER
跃 I-PER
型 I-PER
学 I-PER
习 I-PER
者 O
在 O
实 O
验 O
任 O
务 O
中 O
表 O
现 O
出 O
了 O
更 O
多 O
地 O
动 O
作 O
类 O
交 O
互 O
行 O
为 O
， O
强 O
化 O
了 O
三 O
维 O
视 O
觉 O
体 O
验 O
及 O
视 O
觉 O
加 O
工 O
， O
形 O
成 O
高 O
临 O
场 O
感 O
进 O
而 O
促 O
进 O
了 O
学 O
习 O
， O
而 O
沉 O
思 O
型 O
学 O
习 O
者 O
倾 O
向 O
于 O
非 O
动 O
作 O
类 O
交 O
互 O
行 O
为 O
， O
有 O
良 O
好 O
的 O
实 O
验 O
习 O
惯 O
及 O
反 O
思 O
， O
但 O
脱 O
离 O
于 O
虚 O
拟 O
环 O
境 O
， O
对 O
迁 O
移 O
能 O
力 O
的 O
形 O
成 O
抑 O
制 O
作 O
用 O
。 O

为 O
此 O
， O
结 O
合 O
研 O
究 O
结 O
果 O
提 O
出 O
了 O
以 O
下 O
三 O
点 O
建 O
议 O
： O
利 O
用 O
沉 B-TOO
浸 I-TOO
式 I-TOO
虚 I-TOO
拟 I-TOO
现 I-TOO
实 I-TOO
技 I-TOO
术 I-TOO
重 O
构 O
教 B-CON
学 I-CON
活 I-CON
动 I-CON
； O

探 O
究 O
个 O
性 O
化 O
设 O
计 O
辅 O
助 O
沉 O
浸 O
式 O
虚 O
拟 O
实 O
验 O
； O

设 O
计 O
选 O
择 O
性 O
仿 O
真 O
促 O
进 O
深 O
层 O
认 O
知 O
加 O
工 O
。 O

周 B-PER
春 I-PER
红 I-PER
， O
陈 B-PER
向 I-PER
东 I-PER
于 O
2 B-DAT
0 I-DAT
2 I-DAT
1 I-DAT
年 I-DAT
0 I-DAT
3 I-DAT
月 I-DAT
2 I-DAT
0 I-DAT
日 I-DAT
发 O
表 O
了 O
： O
教 B-PER
师 I-PER
协 O
作 O
中 O
的 O
集 B-TER
体 I-TER
效 I-TER
能 I-TER
感 I-TER
： O
共 B-TER
享 I-TER
调 I-TER
节 I-TER
的 O
视 O
角 O
。 O

当 O
前 O
的 O
教 B-PER
师 I-PER
集 B-TER
体 I-TER
效 I-TER
能 I-TER
感 I-TER
研 O
究 O
越 O
来 O
越 O
关 O
注 O
协 O
作 O
过 O
程 O
， O
提 O
倡 O
教 B-PER
师 I-PER
在 O
协 O
作 O
中 O
分 O
享 O
知 O
识 O
， O
为 O
教 B-PER
师 I-PER
提 O
供 O
平 O
等 O
的 O
对 O
话 O
和 O
决 O
策 O
机 O
会 O
等 O
。 O

从 O
共 B-TER
享 I-TER
调 I-TER
节 I-TER
的 O
视 O
角 O
剖 O
析 O
教 B-PER
师 I-PER
集 B-TER
体 I-TER
效 I-TER
能 I-TER
感 I-TER
产 O
生 O
的 O
内 O
部 O
机 O
制 O
， O
构 O
建 O
基 O
于 O
共 B-TER
享 I-TER
调 I-TER
节 I-TER
的 O
教 B-TER
师 I-TER
集 B-FRM
体 I-FRM
效 I-FRM
能 I-FRM
感 I-FRM
模 I-FRM
型 I-FRM
， O
是 O
一 O
种 O
新 O
的 O
理 O
论 O
视 O
角 O
。 O

在 O
模 O
型 O
中 O
， O
将 O
影 O
响 O
教 B-PER
师 I-PER
集 B-TER
体 I-TER
效 I-TER
能 I-TER
感 I-TER
的 O
协 O
作 O
过 O
程 O
中 O
的 O
因 O
素 O
， O
包 O
括 O
共 O
同 O
目 O
标 O
、 O
任 O
务 O
清 O
晰 O
、 O
团 O
队 O
互 O
动 O
、 O
反 O
思 O
对 O
话 O
、 O
授 O
权 O
教 O
师 O
、 O
团 O
队 O
情 O
绪 O
等 O
， O
纳 O
入 O
至 O
共 O
同 O
建 O
构 O
的 O
任 O
务 O
理 O
解 O
、 O
设 O
定 O
目 O
标 O
与 O
计 O
划 O
、 O
监 O
督 O
和 O
评 O
价 O
任 O
务 O
进 O
展 O
、 O
调 O
节 O
和 O
适 O
应 O
等 O
共 B-TER
享 I-TER
调 I-TER
节 I-TER
的 O
阶 O
段 O
中 O
。 O

之 O
后 O
， O
以 O
上 B-LOC
海 I-LOC
市 I-LOC
闵 I-LOC
行 I-LOC
区 I-LOC
信 B-CRN
息 I-CRN
科 I-CRN
技 I-CRN
学 I-CRN
科 I-CRN
的 O
一 O
次 O
在 B-TER
线 I-TER
协 I-TER
作 I-TER
教 I-TER
研 I-TER
活 I-TER
动 I-TER
为 O
解 O
释 O
案 O
例 O
， O
对 O
模 O
型 O
进 O
行 O
初 O
步 O
验 O
证 O
。 O

研 O
究 O
表 O
明 O
： O
共 B-TER
享 I-TER
调 I-TER
节 I-TER
水 O
平 O
与 O
教 B-PER
师 I-PER
集 B-TER
体 I-TER
效 I-TER
能 I-TER
感 I-TER
有 O
很 O
高 O
的 O
相 O
关 O
性 O
； O

协 O
作 O
过 O
程 O
因 O
素 O
在 O
共 B-TER
享 I-TER
调 I-TER
节 I-TER
各 O
个 O
阶 O
段 O
的 O
分 O
布 O
不 O
均 O
匀 O
， O
在 O
不 O
同 O
阶 O
段 O
的 O
作 O
用 O
也 O
各 O
不 O
相 O
同 O
； O

共 B-TER
享 I-TER
调 I-TER
节 I-TER
与 O
教 B-PER
师 I-PER
集 B-TER
体 I-TER
效 I-TER
能 I-TER
感 I-TER
的 O
互 O
相 O
影 O
响 O
是 O
通 O
过 O
各 O
自 O
维 O
度 O
产 O
生 O
作 O
用 O
的 O
。 O

这 O
一 O
研 O
究 O
结 O
果 O
有 O
助 O
于 O
拓 O
展 O
教 B-PER
师 I-PER
集 B-TER
体 I-TER
效 I-TER
能 I-TER
感 I-TER
的 O
理 O
论 O
基 O
础 O
， O
剖 O
析 O
教 B-PER
师 I-PER
集 B-TER
体 I-TER
效 I-TER
能 I-TER
感 I-TER
的 O
形 O
成 O
机 O
制 O
； O

同 O
时 O
， O
解 O
释 O
案 O
例 O
提 O
供 O
了 O
共 B-TER
享 I-TER
调 I-TER
节 I-TER
应 O
用 O
于 O
教 B-TER
师 I-TER
协 I-TER
作 I-TER
活 I-TER
动 I-TER
中 O
的 O
示 O
范 O
， O
对 O
改 O
进 O
目 O
前 O
教 B-CON
师 I-CON
教 I-CON
研 I-CON
具 O
有 O
重 O
要 O
的 O
实 O
践 O
意 O
义 O
。 O

张 B-PER
瑾 I-PER
， O
张 B-PER
夷 I-PER
楠 I-PER
， O
叶 B-PER
海 I-PER
智 I-PER
， O
朱 B-PER
珂 I-PER
， O
张 B-PER
思 I-PER
于 O
2 B-DAT
0 I-DAT
2 I-DAT
1 I-DAT
年 I-DAT
0 I-DAT
3 I-DAT
月 I-DAT
2 I-DAT
0 I-DAT
日 I-DAT
发 O
表 O
了 O
： O
教 O
师 O
在 B-CON
线 I-CON
学 I-CON
习 I-CON
社 O
区 O
中 O
会 O
话 O
主 O
题 O
发 O
现 O
及 O
演 O
化 O
分 O
析 O
。 O

教 B-PER
师 I-PER
在 O
参 O
与 O
网 O
络 O
研 O
修 O
的 O
过 O
程 O
中 O
产 O
生 O
的 O
交 O
互 O
式 O
文 O
本 O
数 O
据 O
， O
成 O
为 O
分 O
析 O
教 B-PER
师 I-PER
学 O
习 O
状 O
态 O
、 O
学 O
习 O
关 O
注 O
点 O
、 O
自 O
身 O
不 O
足 O
的 O
重 O
要 O
依 O
据 O
。 O

这 O
些 O
数 O
据 O
具 O
有 O
篇 O
幅 O
短 O
小 O
、 O
价 O
值 O
呈 O
隐 O
性 O
、 O
价 O
值 O
密 O
度 O
低 O
的 O
特 O
点 O
， O
经 O
典 O
的 O
L B-TER
D I-TER
A I-TER
主 I-TER
题 I-TER
模 I-TER
型 I-TER
更 O
适 O
用 O
于 O
篇 O
章 O
级 O
文 O
本 O
的 O
主 O
题 O
信 O
息 O
抽 O
取 O
， O
应 O
用 O
于 O
短 O
文 O
本 O
主 O
题 O
抽 O
取 O
时 O
生 O
成 O
的 O
主 O
题 O
信 O
息 O
并 O
不 O
准 O
确 O
。 O

首 O
先 O
， O
利 O
用 O
爬 B-TOO
虫 I-TOO
技 I-TOO
术 I-TOO
在 O
教 B-PER
师 I-PER
在 B-CON
线 I-CON
学 I-CON
习 I-CON
社 O
区 O
中 O
收 O
集 O
话 O
题 O
帖 O
子 O
作 O
为 O
实 O
验 O
数 O
据 O
； O

其 O
次 O
， O
使 O
用 O
W B-ALG
o I-ALG
r I-ALG
d I-ALG
2 I-ALG
V I-ALG
e I-ALG
c I-ALG
词 B-TOO
向 I-TOO
量 I-TOO
技 I-TOO
术 I-TOO
对 O
教 B-PER
师 I-PER
在 B-CON
线 I-CON
学 I-CON
习 I-CON
社 O
区 O
中 O
的 O
数 O
据 O
帖 O
子 O
进 O
行 O
词 B-TOO
向 I-TOO
量 I-TOO
建 I-TOO
模 I-TOO
， O
并 O
采 O
用 O
K B-TOO
- I-TOO
m I-TOO
e I-TOO
a I-TOO
n I-TOO
s I-TOO
聚 I-TOO
类 I-TOO
方 I-TOO
法 I-TOO
将 O
词 O
向 O
量 O
进 O
行 O
聚 O
类 O
， O
实 O
现 O
了 O
隐 O
含 O
主 O
题 O
信 O
息 O
抽 O
取 O
， O
并 O
根 O
据 O
不 O
同 O
主 O
题 O
表 O
达 O
内 O
容 O
的 O
分 O
离 O
程 O
度 O
将 O
主 O
题 O
归 O
纳 O
为 O
六 O
类 O
； O

最 O
后 O
， O
通 O
过 O
设 O
计 O
会 O
话 O
主 O
题 O
演 O
化 O
的 O
可 B-TOO
视 I-TOO
化 I-TOO
方 I-TOO
法 I-TOO
， O
探 O
索 O
教 B-PER
师 I-PER
在 O
参 O
与 O
会 O
话 O
讨 O
论 O
时 O
会 O
话 O
主 O
题 O
的 O
演 O
化 O
规 O
律 O
。 O

采 O
用 O
W B-TOO
o I-TOO
r I-TOO
d I-TOO
2 I-TOO
V I-TOO
e I-TOO
c I-TOO
+ I-TOO
K I-TOO
- I-TOO
m I-TOO
e I-TOO
a I-TOO
n I-TOO
s I-TOO
方 I-TOO
法 I-TOO
抽 O
取 O
教 B-PER
师 I-PER
在 B-CON
线 I-CON
学 I-CON
习 I-CON
社 O
区 O
中 O
会 O
话 O
帖 O
子 O
的 O
主 O
题 O
信 O
息 O
， O
能 O
够 O
为 O
社 B-PER
区 I-PER
管 I-PER
理 I-PER
者 I-PER
预 O
测 O
和 O
干 O
预 O
社 O
区 O
教 B-PER
师 I-PER
学 B-CON
习 I-CON
状 I-CON
态 I-CON
提 O
供 O
借 O
鉴 O
和 O
参 O
考 O
。 O

刘 B-PER
冬 I-PER
萍 I-PER
， O
张 B-PER
海 I-PER
， O
崔 B-PER
宇 I-PER
路 I-PER
， O
王 B-PER
以 I-PER
宁 I-PER
于 O
2 B-DAT
0 I-DAT
2 I-DAT
1 I-DAT
年 I-DAT
0 I-DAT
3 I-DAT
月 I-DAT
2 I-DAT
0 I-DAT
日 I-DAT
发 O
表 O
了 O
： O
课 O
堂 O
切 O
片 O
与 O
诊 O
断 O
: O
基 O
于 O
T B-FRM
P I-FRM
A I-FRM
C I-FRM
K I-FRM
框 I-FRM
架 I-FRM
“ O
六 O
边 O
模 O
型 O
” O
的 O
图 B-TOO
谱 I-TOO
分 I-TOO
析 I-TOO
新 O
视 O
角 O
。 O

教 B-CON
学 I-CON
切 I-CON
片 I-CON
和 I-CON
诊 I-CON
断 I-CON
是 O
课 B-TER
堂 I-TER
教 I-TER
学 I-TER
研 O
究 O
的 O
重 O
要 O
方 O
向 O
， O
已 O
经 O
成 O
为 O
促 O
进 O
教 B-PER
师 I-PER
教 O
学 O
能 O
力 O
水 O
平 O
发 O
展 O
和 O
个 O
人 O
成 O
长 O
的 O
有 O
效 O
途 O
径 O
。 O

着 O
眼 O
于 O
课 B-TER
堂 I-TER
教 I-TER
学 I-TER
研 O
究 O
， O
需 O
要 O
深 O
度 O
关 O
注 O
教 B-CON
学 I-CON
切 I-CON
片 I-CON
分 I-CON
析 I-CON
在 O
解 O
构 O
教 B-PER
师 I-PER
知 O
识 O
结 O
构 O
方 O
面 O
的 O
重 O
要 O
作 O
用 O
。 O

为 O
此 O
， O
尝 O
试 O
在 O
P B-TER
C I-TER
K I-TER
五 I-TER
边 I-TER
模 I-TER
型 I-TER
的 O
基 O
础 O
上 O
构 O
建 O
T B-FRM
P I-FRM
A I-FRM
C I-FRM
K I-FRM
“ O
六 O
边 O
模 O
型 O
” O
， O
并 O
据 O
此 O
提 O
出 O
基 O
于 O
T B-FRM
P I-FRM
A I-FRM
C I-FRM
K I-FRM
“ O
六 O
边 O
模 O
型 O
” O
图 B-TOO
谱 I-TOO
分 I-TOO
析 I-TOO
进 O
行 O
课 O
堂 O
切 O
片 O
与 O
诊 O
断 O
的 O
研 O
究 O
新 O
范 O
式 O
。 O

具 O
体 O
设 O
计 O
架 O
构 O
为 O
： O
通 O
过 O
教 B-PER
师 I-PER
T B-FRM
P I-FRM
A I-FRM
C I-FRM
K I-FRM
知 O
识 O
各 O
要 O
素 O
之 O
间 O
的 O
相 O
互 O
联 O
系 O
和 O
相 O
互 O
作 O
用 O
， O
来 O
深 O
度 O
解 O
析 O
使 O
用 O
T B-FRM
P I-FRM
A I-FRM
C I-FRM
K I-FRM
“ O
六 O
边 O
模 O
型 O
” O
图 B-TOO
谱 I-TOO
分 I-TOO
析 I-TOO
课 B-TER
堂 I-TER
教 I-TER
学 I-TER
的 O
具 O
体 O
流 O
程 O
， O
并 O
以 O
典 O
型 O
案 O
例 O
探 O
讨 O
使 O
用 O
该 O
研 B-TER
究 I-TER
方 I-TER
法 I-TER
在 O
教 O
师 O
知 O
识 O
解 O
构 O
分 O
析 O
中 O
的 O
重 O
要 O
作 O
用 O
， O
对 O
教 O
研 O
视 O
域 O
下 O
教 O
师 O
画 O
像 O
的 O
实 O
现 O
必 O
要 O
性 O
、 O
实 O
施 O
可 O
行 O
性 O
、 O
实 O
现 O
方 O
法 O
和 O
应 O
用 O
场 O
景 O
作 O
系 O
统 O
论 O
述 O
。 O

研 O
究 O
结 O
果 O
表 O
明 O
： O
基 O
于 O
T B-FRM
P I-FRM
A I-FRM
C I-FRM
K I-FRM
“ O
六 O
边 O
模 O
型 O
” O
图 B-TOO
谱 I-TOO
分 I-TOO
析 I-TOO
课 O
堂 O
切 O
片 O
与 O
诊 O
断 O
有 O
效 O
补 O
充 O
了 O
现 O
有 O
教 O
师 O
知 O
识 O
理 O
论 O
发 O
展 O
， O
为 O
扩 O
充 O
和 O
完 O
善 O
教 B-TER
师 I-TER
课 I-TER
堂 I-TER
教 I-TER
学 I-TER
研 I-TER
究 I-TER
体 I-TER
系 I-TER
、 O
准 O
确 O
识 O
别 O
和 O
定 O
位 O
教 O
师 O
知 O
识 O
整 O
合 O
结 O
构 O
提 O
供 O
了 O
新 O
的 O
分 O
析 O
视 O
角 O
； O

并 O
且 O
教 B-PER
师 I-PER
T B-FRM
P I-FRM
A I-FRM
C I-FRM
K I-FRM
“ O
六 O
边 O
模 O
型 O
” O
图 B-TOO
谱 I-TOO
分 I-TOO
析 I-TOO
的 O
三 O
大 O
应 O
用 O
场 O
域 O
， O
涵 O
盖 O
教 B-PER
师 I-PER
和 O
教 B-PER
育 I-PER
决 I-PER
策 I-PER
者 I-PER
视 O
角 O
， O
因 O
此 O
， O
从 O
教 B-PER
师 I-PER
个 O
体 O
以 O
及 O
群 O
体 O
角 O
度 O
出 O
发 O
， O
该 O
研 B-TER
究 I-TER
范 I-TER
式 I-TER
对 O
指 O
导 O
和 O
促 O
进 O
教 B-PER
师 I-PER
专 O
业 O
化 O
发 O
展 O
具 O
有 O
积 O
极 O
的 O
实 O
践 O
意 O
义 O
。 O

杨 B-PER
文 I-PER
正 I-PER
， O
许 B-PER
秋 I-PER
璇 I-PER
于 O
2 B-DAT
0 I-DAT
2 I-DAT
1 I-DAT
年 I-DAT
0 I-DAT
3 I-DAT
月 I-DAT
2 I-DAT
0 I-DAT
日 I-DAT
发 O
表 O
了 O
： O
融 O
入 O
“ O
大 O
概 O
念 O
” O
的 O
S B-CON
T I-CON
E I-CON
A I-CON
M I-CON
跨 O
学 O
科 O
教 O
研 O
： O
模 O
式 O
构 O
建 O
与 O
实 O
践 O
案 O
例 O
。 O

S B-CON
T I-CON
E I-CON
A I-CON
M I-CON
教 I-CON
育 I-CON
本 O
质 O
上 O
是 O
跨 O
学 O
科 O
的 O
， O
倡 O
导 O
学 B-PER
生 I-PER
融 O
合 O
多 O
学 O
科 O
知 O
识 O
综 O
合 O
解 O
决 O
复 O
杂 O
问 O
题 O
， O
以 O
促 O
进 O
其 O
高 O
阶 O
思 O
维 O
能 O
力 O
的 O
发 O
展 O
。 O

跨 B-CON
学 I-CON
科 I-CON
教 I-CON
研 I-CON
是 O
S B-CON
T I-CON
E I-CON
A I-CON
M I-CON
教 O
学 O
有 O
效 O
实 O
施 O
的 O
前 O
提 O
， O
特 O
别 O
注 O
重 O
学 O
科 O
知 O
识 O
间 O
的 O
关 O
联 O
与 O
整 O
合 O
。 O

融 O
入 O
“ O
大 O
概 O
念 O
” O
的 O
S B-CON
T I-CON
E I-CON
A I-CON
M I-CON
跨 O
学 O
科 O
教 O
研 O
即 O
针 O
对 O
当 O
前 O
S B-CON
T I-CON
E I-CON
A I-CON
M I-CON
跨 O
学 O
科 O
教 O
研 O
中 O
存 O
在 O
“ O
目 O
标 O
理 O
解 O
偏 O
差 O
， O
主 O
题 O
离 O
散 O
泛 O
化 O
， O
组 O
织 O
结 O
构 O
松 O
散 O
， O
知 O
识 O
整 O
合 O
与 O
内 O
化 O
不 O
足 O
” O
等 O
问 O
题 O
， O
提 O
出 O
的 O
研 O
究 O
新 O
思 O
路 O
。 O

其 O
基 O
于 O
大 O
概 O
念 O
内 O
涵 O
的 O
剖 O
析 O
， O
从 O
“ B-CON
纵 I-CON
向 I-CON
思 I-CON
维 I-CON
、 O
横 B-CON
向 I-CON
思 I-CON
维 I-CON
和 O
系 B-CON
统 I-CON
思 I-CON
维 I-CON
” I-CON
角 O
度 O
， O
阐 O
明 O
了 O
大 O
概 O
念 O
统 O
摄 O
下 O
各 O
学 O
科 O
知 O
识 O
整 O
合 O
的 O
作 O
用 O
机 O
理 O
。 O

在 O
深 O
入 O
挖 O
掘 O
S B-CON
T I-CON
E I-CON
A I-CON
M I-CON
跨 O
学 O
科 O
教 O
研 O
意 O
蕴 O
和 O
活 O
动 O
理 O
论 O
基 O
础 O
上 O
， O
构 O
建 O
融 O
入 O
“ B-CON
大 I-CON
概 I-CON
念 I-CON
” I-CON
的 O
S B-CON
T I-CON
E I-CON
A I-CON
M I-CON
跨 O
学 O
科 O
教 O
研 O
模 O
式 O
， O
可 O
以 O
诠 O
释 O
知 O
识 O
整 O
合 O
的 O
内 O
在 O
逻 O
辑 O
与 O
跨 O
学 O
科 O
教 O
研 O
实 O
践 O
耦 O
合 O
的 O
途 O
径 O
。 O

为 O
此 O
， O
以 O
“ O
中 B-COU
国 I-COU
赵 O
州 O
桥 O
” O
为 O
案 O
例 O
主 O
题 O
， O
阐 O
明 O
融 O
入 O
“ B-CON
大 I-CON
概 I-CON
念 I-CON
” I-CON
的 O
S B-TER
T I-TER
E I-TER
A I-TER
M I-TER
跨 O
学 O
科 O
教 O
研 O
模 O
式 O
的 O
应 O
用 O
过 O
程 O
， O
从 O
为 O
中 B-ORG
小 I-ORG
学 I-ORG
S B-CON
T I-CON
E I-CON
A I-CON
M I-CON
教 B-TER
师 I-TER
教 I-TER
研 I-TER
模 I-TER
式 I-TER
创 O
新 O
提 O
供 O
借 O
鉴 O
。 O

未 O
来 O
仍 O
需 O
要 O
进 O
一 O
步 O
挖 O
掘 O
S B-CON
T I-CON
E I-CON
A I-CON
M I-CON
跨 O
学 O
科 O
教 O
研 O
活 O
动 O
的 O
潜 O
在 O
价 O
值 O
， O
以 O
构 O
建 O
S B-CON
T I-CON
E I-CON
A I-CON
M I-CON
教 O
师 O
教 O
研 O
的 O
新 O
生 O
态 O
。 O

王 B-PER
小 I-PER
雪 I-PER
， O
陈 B-PER
蕙 I-PER
若 I-PER
， O
唐 B-PER
恒 I-PER
涛 I-PER
， O
徐 B-PER
心 I-PER
皓 I-PER
， O
钟 B-PER
琳 I-PER
， O
刘 B-PER
博 I-PER
文 I-PER
于 O
2 B-DAT
0 I-DAT
2 I-DAT
0 I-DAT
年 I-DAT
0 I-DAT
1 I-DAT
月 I-DAT
0 I-DAT
7 I-DAT
日 I-DAT
发 O
表 O
了 O
： O
激 O
灵 O
式 O
的 O
专 O
业 O
化 O
学 O
习 O
激 O
灵 O
式 O
的 O
学 O
习 O
专 O
家 O
— O
— O
A B-ORG
E I-ORG
C I-ORG
T I-ORG
2 B-DAT
0 I-DAT
1 I-DAT
9 I-DAT
年 O
会 O
综 O
述 O
。 O

美 B-ORG
国 I-ORG
教 I-ORG
育 I-ORG
传 I-ORG
播 I-ORG
与 I-ORG
技 I-ORG
术 I-ORG
协 I-ORG
会 I-ORG
( O
A B-ORG
E I-ORG
C I-ORG
T I-ORG
) O
2 B-DAT
0 I-DAT
1 I-DAT
9 I-DAT
年 I-DAT
国 B-COF
际 I-COF
学 I-COF
术 I-COF
年 I-COF
会 I-COF
（ O
以 O
下 O
简 O
称 O
A B-COF
E I-COF
C I-COF
T I-COF
2 I-COF
0 I-COF
1 I-COF
9 I-COF
） O
于 O
2 B-DAT
0 I-DAT
1 I-DAT
9 I-DAT
年 I-DAT
1 I-DAT
0 I-DAT
月 I-DAT
2 I-DAT
1 I-DAT
日 I-DAT
至 O
2 B-DAT
5 I-DAT
日 I-DAT
在 O
美 B-COU
国 I-COU
内 B-LOC
华 I-LOC
达 I-LOC
州 I-LOC
的 O
拉 B-LOC
斯 I-LOC
维 I-LOC
加 I-LOC
斯 I-LOC
市 I-LOC
成 O
功 O
召 O
开 O
。 O

今 O
年 O
的 O
会 O
议 O
主 O
题 O
是 O
“ O
激 O
灵 O
式 O
的 O
专 O
业 O
化 O
学 O
习 O
， O
激 O
灵 O
式 O
的 O
学 O
习 O
专 O
家 O
” O
（ O
I O
n O
s O
p O
i O
r O
e O
d O
P O
r O
o O
f O
e O
s O
s O
i O
o O
n O
a O
l O
L O
e O
a O
r O
n O
i O
n O
g O
. O
I O
n O
s O
p O
i O
r O
e O
d O
